timestep,Load_demand,Solar_avail,Hydro1_inflow,Hydro2_inflow,Hydro3_inflow
1529,0.39928,0.49726,0.47615,0.66723,0.97936
1530,0.41708,0.25740,0.47615,0.66723,0.97936
1531,0.42827,0.00000,0.47615,0.66723,0.97936
1532,0.43209,0.00000,0.47615,0.66723,0.97936
1533,0.42827,0.00000,0.47615,0.66723,0.97936
1534,0.41708,0.00000,0.47615,0.66723,0.97936
1535,0.39928,0.00000,0.47615,0.66723,0.97936
1536,0.37608,0.00000,0.47615,0.66723,0.97936
1537,0.35126,0.00000,0.46962,0.64178,0.96388
1538,0.32209,0.00000,0.46962,0.64178,0.96388
1539,0.29291,0.00000,0.46962,0.64178,0.96388
1540,0.26572,0.00000,0.46962,0.64178,0.96388
1541,0.24237,0.00000,0.46962,0.64178,0.96388
1542,0.22446,0.00000,0.46962,0.64178,0.96388
1543,0.21320,0.00000,0.46962,0.64178,0.96388
1544,0.20936,0.25631,0.46962,0.64178,0.96388
1545,0.21320,0.49514,0.46962,0.64178,0.96388
1546,0.22446,0.70024,0.46962,0.64178,0.96388
1547,0.24237,0.85761,0.46962,0.64178,0.96388
1548,0.26572,0.95654,0.46962,0.64178,0.96388
1549,0.29291,0.99029,0.46962,0.64178,0.96388
1550,0.32209,0.95654,0.46962,0.64178,0.96388
1551,0.35126,0.85761,0.46962,0.64178,0.96388
1552,0.37845,0.70024,0.46962,0.64178,0.96388
1553,0.40180,0.49514,0.46962,0.64178,0.96388
1554,0.41971,0.25631,0.46962,0.64178,0.96388
1555,0.43097,0.00000,0.46962,0.64178,0.96388
1556,0.43481,0.00000,0.46962,0.64178,0.96388
1557,0.43097,0.00000,0.46962,0.64178,0.96388
1558,0.41971,0.00000,0.46962,0.64178,0.96388
1559,0.40180,0.00000,0.46962,0.64178,0.96388
1560,0.37845,0.00000,0.46962,0.64178,0.96388
1561,0.35408,0.00000,0.46400,0.61804,0.94469
1562,0.32467,0.00000,0.46400,0.61804,0.94469
1563,0.29526,0.00000,0.46400,0.61804,0.94469
1564,0.26785,0.00000,0.46400,0.61804,0.94469
1565,0.24432,0.00000,0.46400,0.61804,0.94469
1566,0.22626,0.00000,0.46400,0.61804,0.94469
1567,0.21491,0.00000,0.46400,0.61804,0.94469
1568,0.21104,0.25490,0.46400,0.61804,0.94469
1569,0.21491,0.49243,0.46400,0.61804,0.94469
1570,0.22626,0.69640,0.46400,0.61804,0.94469
1571,0.24432,0.85291,0.46400,0.61804,0.94469
1572,0.26785,0.95130,0.46400,0.61804,0.94469
1573,0.29526,0.98486,0.46400,0.61804,0.94469
1574,0.32467,0.95130,0.46400,0.61804,0.94469
1575,0.35408,0.85291,0.46400,0.61804,0.94469
1576,0.38149,0.69640,0.46400,0.61804,0.94469
1577,0.40502,0.49243,0.46400,0.61804,0.94469
1578,0.42308,0.25490,0.46400,0.61804,0.94469
1579,0.43443,0.00000,0.46400,0.61804,0.94469
1580,0.43831,0.00000,0.46400,0.61804,0.94469
1581,0.43443,0.00000,0.46400,0.61804,0.94469
1582,0.42308,0.00000,0.46400,0.61804,0.94469
1583,0.40502,0.00000,0.46400,0.61804,0.94469
1584,0.38149,0.00000,0.46400,0.61804,0.94469
1585,0.35751,0.00000,0.45918,0.59611,0.92228
1586,0.32782,0.00000,0.45918,0.59611,0.92228
1587,0.29812,0.00000,0.45918,0.59611,0.92228
1588,0.27045,0.00000,0.45918,0.59611,0.92228
1589,0.24669,0.00000,0.45918,0.59611,0.92228
1590,0.22845,0.00000,0.45918,0.59611,0.92228
1591,0.21699,0.00000,0.45918,0.59611,0.92228
1592,0.21308,0.25319,0.45918,0.59611,0.92228
1593,0.21699,0.48912,0.45918,0.59611,0.92228
1594,0.22845,0.69173,0.45918,0.59611,0.92228
1595,0.24669,0.84719,0.45918,0.59611,0.92228
1596,0.27045,0.94491,0.45918,0.59611,0.92228
1597,0.29812,0.97825,0.45918,0.59611,0.92228
1598,0.32782,0.94491,0.45918,0.59611,0.92228
1599,0.35751,0.84719,0.45918,0.59611,0.92228
1600,0.38519,0.69173,0.45918,0.59611,0.92228
1601,0.40895,0.48912,0.45918,0.59611,0.92228
1602,0.42718,0.25319,0.45918,0.59611,0.92228
1603,0.43865,0.00000,0.45918,0.59611,0.92228
1604,0.44256,0.00000,0.45918,0.59611,0.92228
1605,0.43865,0.00000,0.45918,0.59611,0.92228
1606,0.42718,0.00000,0.45918,0.59611,0.92228
1607,0.40895,0.00000,0.45918,0.59611,0.92228
1608,0.38519,0.00000,0.45918,0.59611,0.92228
1609,0.36155,0.00000,0.45507,0.57604,0.89718
1610,0.33152,0.00000,0.45507,0.57604,0.89718
1611,0.30149,0.00000,0.45507,0.57604,0.89718
1612,0.27350,0.00000,0.45507,0.57604,0.89718
1613,0.24947,0.00000,0.45507,0.57604,0.89718
1614,0.23103,0.00000,0.45507,0.57604,0.89718
1615,0.21944,0.00000,0.45507,0.57604,0.89718
1616,0.21549,0.25118,0.45507,0.57604,0.89718
1617,0.21944,0.48524,0.45507,0.57604,0.89718
1618,0.23103,0.68623,0.45507,0.57604,0.89718
1619,0.24947,0.84046,0.45507,0.57604,0.89718
1620,0.27350,0.93741,0.45507,0.57604,0.89718
1621,0.30149,0.97048,0.45507,0.57604,0.89718
1622,0.33152,0.93741,0.45507,0.57604,0.89718
1623,0.36155,0.84046,0.45507,0.57604,0.89718
1624,0.38953,0.68623,0.45507,0.57604,0.89718
1625,0.41356,0.48524,0.45507,0.57604,0.89718
1626,0.43200,0.25118,0.45507,0.57604,0.89718
1627,0.44359,0.00000,0.45507,0.57604,0.89718
1628,0.44755,0.00000,0.45507,0.57604,0.89718
1629,0.44359,0.00000,0.45507,0.57604,0.89718
1630,0.43200,0.00000,0.45507,0.57604,0.89718
1631,0.41356,0.00000,0.45507,0.57604,0.89718
1632,0.38953,0.00000,0.45507,0.57604,0.89718
1633,0.36617,0.00000,0.45156,0.55784,0.86997
1634,0.33576,0.00000,0.45156,0.55784,0.86997
1635,0.30534,0.00000,0.45156,0.55784,0.86997
1636,0.27700,0.00000,0.45156,0.55784,0.86997
1637,0.25266,0.00000,0.45156,0.55784,0.86997
1638,0.23399,0.00000,0.45156,0.55784,0.86997
1639,0.22225,0.00000,0.45156,0.55784,0.86997
1640,0.21824,0.24887,0.45156,0.55784,0.86997
1641,0.22225,0.48079,0.45156,0.55784,0.86997
1642,0.23399,0.67994,0.45156,0.55784,0.86997
1643,0.25266,0.83275,0.45156,0.55784,0.86997
1644,0.27700,0.92881,0.45156,0.55784,0.86997
1645,0.30534,0.96158,0.45156,0.55784,0.86997
1646,0.33576,0.92881,0.45156,0.55784,0.86997
1647,0.36617,0.83275,0.45156,0.55784,0.86997
1648,0.39452,0.67994,0.45156,0.55784,0.86997
1649,0.41885,0.48079,0.45156,0.55784,0.86997
1650,0.43753,0.24887,0.45156,0.55784,0.86997
1651,0.44927,0.00000,0.45156,0.55784,0.86997
1652,0.45327,0.00000,0.45156,0.55784,0.86997
1653,0.44927,0.00000,0.45156,0.55784,0.86997
1654,0.43753,0.00000,0.45156,0.55784,0.86997
1655,0.41885,0.00000,0.45156,0.55784,0.86997
1656,0.39452,0.00000,0.45156,0.55784,0.86997
1657,0.37137,0.00000,0.44857,0.54147,0.84126
1658,0.34053,0.00000,0.44857,0.54147,0.84126
1659,0.30968,0.00000,0.44857,0.54147,0.84126
1660,0.28094,0.00000,0.44857,0.54147,0.84126
1661,0.25625,0.00000,0.44857,0.54147,0.84126
1662,0.23731,0.00000,0.44857,0.54147,0.84126
1663,0.22540,0.00000,0.44857,0.54147,0.84126
1664,0.22134,0.24628,0.44857,0.54147,0.84126
1665,0.22540,0.47578,0.44857,0.54147,0.84126
1666,0.23731,0.67285,0.44857,0.54147,0.84126
1667,0.25625,0.82407,0.44857,0.54147,0.84126
1668,0.28094,0.91913,0.44857,0.54147,0.84126
1669,0.30968,0.95156,0.44857,0.54147,0.84126
1670,0.34053,0.91913,0.44857,0.54147,0.84126
1671,0.37137,0.82407,0.44857,0.54147,0.84126
1672,0.40012,0.67285,0.44857,0.54147,0.84126
1673,0.42480,0.47578,0.44857,0.54147,0.84126
1674,0.44374,0.24628,0.44857,0.54147,0.84126
1675,0.45565,0.00000,0.44857,0.54147,0.84126
1676,0.45971,0.00000,0.44857,0.54147,0.84126
1677,0.45565,0.00000,0.44857,0.54147,0.84126
1678,0.44374,0.00000,0.44857,0.54147,0.84126
1679,0.42480,0.00000,0.44857,0.54147,0.84126
1680,0.40012,0.00000,0.44857,0.54147,0.84126
1681,0.37714,0.00000,0.44603,0.52685,0.81163
1682,0.34581,0.00000,0.44603,0.52685,0.81163
1683,0.31449,0.00000,0.44603,0.52685,0.81163
1684,0.28530,0.00000,0.44603,0.52685,0.81163
1685,0.26023,0.00000,0.44603,0.52685,0.81163
1686,0.24100,0.00000,0.44603,0.52685,0.81163
1687,0.22890,0.00000,0.44603,0.52685,0.81163
1688,0.22478,0.24341,0.44603,0.52685,0.81163
1689,0.22890,0.47023,0.44603,0.52685,0.81163
1690,0.24100,0.66500,0.44603,0.52685,0.81163
1691,0.26023,0.81446,0.44603,0.52685,0.81163
1692,0.28530,0.90841,0.44603,0.52685,0.81163
1693,0.31449,0.94046,0.44603,0.52685,0.81163
1694,0.34581,0.90841,0.44603,0.52685,0.81163
1695,0.37714,0.81446,0.44603,0.52685,0.81163
1696,0.40633,0.66500,0.44603,0.52685,0.81163
1697,0.43140,0.47023,0.44603,0.52685,0.81163
1698,0.45063,0.24341,0.44603,0.52685,0.81163
1699,0.46273,0.00000,0.44603,0.52685,0.81163
1700,0.46685,0.00000,0.44603,0.52685,0.81163
1701,0.46273,0.00000,0.44603,0.52685,0.81163
1702,0.45063,0.00000,0.44603,0.52685,0.81163
1703,0.43140,0.00000,0.44603,0.52685,0.81163
1704,0.40633,0.00000,0.44603,0.52685,0.81163
1705,0.38345,0.00000,0.44388,0.51388,0.78163
1706,0.35160,0.00000,0.44388,0.51388,0.78163
1707,0.31975,0.00000,0.44388,0.51388,0.78163
1708,0.29007,0.00000,0.44388,0.51388,0.78163
1709,0.26459,0.00000,0.44388,0.51388,0.78163
1710,0.24503,0.00000,0.44388,0.51388,0.78163
1711,0.23274,0.00000,0.44388,0.51388,0.78163
1712,0.22854,0.24026,0.44388,0.51388,0.78163
1713,0.23274,0.46415,0.44388,0.51388,0.78163
1714,0.24503,0.65641,0.44388,0.51388,0.78163
1715,0.26459,0.80393,0.44388,0.51388,0.78163
1716,0.29007,0.89667,0.44388,0.51388,0.78163
1717,0.31975,0.92830,0.44388,0.51388,0.78163
1718,0.35160,0.89667,0.44388,0.51388,0.78163
1719,0.38345,0.80393,0.44388,0.51388,0.78163
1720,0.41313,0.65641,0.44388,0.51388,0.78163
1721,0.43862,0.46415,0.44388,0.51388,0.78163
1722,0.45818,0.24026,0.44388,0.51388,0.78163
1723,0.47047,0.00000,0.44388,0.51388,0.78163
1724,0.47467,0.00000,0.44388,0.51388,0.78163
1725,0.47047,0.00000,0.44388,0.51388,0.78163
1726,0.45818,0.00000,0.44388,0.51388,0.78163
1727,0.43862,0.00000,0.44388,0.51388,0.78163
1728,0.41313,0.00000,0.44388,0.51388,0.78163
1729,0.39030,0.00000,0.44206,0.50246,0.75177
1730,0.35788,0.00000,0.44206,0.50246,0.75177
1731,0.32546,0.00000,0.44206,0.50246,0.75177
1732,0.29525,0.00000,0.44206,0.50246,0.75177
1733,0.26931,0.00000,0.44206,0.50246,0.75177
1734,0.24940,0.00000,0.44206,0.50246,0.75177
1735,0.23689,0.00000,0.44206,0.50246,0.75177
1736,0.23262,0.23685,0.44206,0.50246,0.75177
1737,0.23689,0.45756,0.44206,0.50246,0.75177
1738,0.24940,0.64709,0.44206,0.50246,0.75177
1739,0.26931,0.79252,0.44206,0.50246,0.75177
1740,0.29525,0.88394,0.44206,0.50246,0.75177
1741,0.32546,0.91512,0.44206,0.50246,0.75177
1742,0.35788,0.88394,0.44206,0.50246,0.75177
1743,0.39030,0.79252,0.44206,0.50246,0.75177
1744,0.42051,0.64709,0.44206,0.50246,0.75177
1745,0.44645,0.45756,0.44206,0.50246,0.75177
1746,0.46636,0.23685,0.44206,0.50246,0.75177
1747,0.47887,0.00000,0.44206,0.50246,0.75177
1748,0.48314,0.00000,0.44206,0.50246,0.75177
1749,0.47887,0.00000,0.44206,0.50246,0.75177
1750,0.46636,0.00000,0.44206,0.50246,0.75177
1751,0.44645,0.00000,0.44206,0.50246,0.75177
1752,0.42051,0.00000,0.44206,0.50246,0.75177
1753,0.39766,0.00000,0.44052,0.49244,0.72251
1754,0.36463,0.00000,0.44052,0.49244,0.72251
1755,0.33160,0.00000,0.44052,0.49244,0.72251
1756,0.30082,0.00000,0.44052,0.49244,0.72251
1757,0.27439,0.00000,0.44052,0.49244,0.72251
1758,0.25410,0.00000,0.44052,0.49244,0.72251
1759,0.24135,0.00000,0.44052,0.49244,0.72251
1760,0.23701,0.23318,0.44052,0.49244,0.72251
1761,0.24135,0.45048,0.44052,0.49244,0.72251
1762,0.25410,0.63707,0.44052,0.49244,0.72251
1763,0.27439,0.78025,0.44052,0.49244,0.72251
1764,0.30082,0.87025,0.44052,0.49244,0.72251
1765,0.33160,0.90095,0.44052,0.49244,0.72251
1766,0.36463,0.87025,0.44052,0.49244,0.72251
1767,0.39766,0.78025,0.44052,0.49244,0.72251
1768,0.42843,0.63707,0.44052,0.49244,0.72251
1769,0.45487,0.45048,0.44052,0.49244,0.72251
1770,0.47515,0.23318,0.44052,0.49244,0.72251
1771,0.48790,0.00000,0.44052,0.49244,0.72251
1772,0.49224,0.00000,0.44052,0.49244,0.72251
1773,0.48790,0.00000,0.44052,0.49244,0.72251
1774,0.47515,0.00000,0.44052,0.49244,0.72251
1775,0.45487,0.00000,0.44052,0.49244,0.72251
1776,0.42843,0.00000,0.44052,0.49244,0.72251
1777,0.40550,0.00000,0.43921,0.48372,0.69422
1778,0.37182,0.00000,0.43921,0.48372,0.69422
1779,0.33814,0.00000,0.43921,0.48372,0.69422
1780,0.30675,0.00000,0.43921,0.48372,0.69422
1781,0.27980,0.00000,0.43921,0.48372,0.69422
1782,0.25912,0.00000,0.43921,0.48372,0.69422
1783,0.24612,0.00000,0.43921,0.48372,0.69422
1784,0.24168,0.22927,0.43921,0.48372,0.69422
1785,0.24612,0.44292,0.43921,0.48372,0.69422
1786,0.25912,0.62638,0.43921,0.48372,0.69422
1787,0.27980,0.76716,0.43921,0.48372,0.69422
1788,0.30675,0.85566,0.43921,0.48372,0.69422
1789,0.33814,0.88584,0.43921,0.48372,0.69422
1790,0.37182,0.85566,0.43921,0.48372,0.69422
1791,0.40550,0.76716,0.43921,0.48372,0.69422
1792,0.43689,0.62638,0.43921,0.48372,0.69422
1793,0.46384,0.44292,0.43921,0.48372,0.69422
1794,0.48452,0.22927,0.43921,0.48372,0.69422
1795,0.49752,0.00000,0.43921,0.48372,0.69422
1796,0.50196,0.00000,0.43921,0.48372,0.69422
1797,0.49752,0.00000,0.43921,0.48372,0.69422
1798,0.48452,0.00000,0.43921,0.48372,0.69422
1799,0.46384,0.00000,0.43921,0.48372,0.69422
1800,0.43689,0.00000,0.43921,0.48372,0.69422
1801,0.41382,0.00000,0.43811,0.47615,0.66723
1802,0.37945,0.00000,0.43811,0.47615,0.66723
1803,0.34508,0.00000,0.43811,0.47615,0.66723
1804,0.31304,0.00000,0.43811,0.47615,0.66723
1805,0.28554,0.00000,0.43811,0.47615,0.66723
1806,0.26443,0.00000,0.43811,0.47615,0.66723
1807,0.25117,0.00000,0.43811,0.47615,0.66723
1808,0.24664,0.22513,0.43811,0.47615,0.66723
1809,0.25117,0.43491,0.43811,0.47615,0.66723
1810,0.26443,0.61506,0.43811,0.47615,0.66723
1811,0.28554,0.75329,0.43811,0.47615,0.66723
1812,0.31304,0.84019,0.43811,0.47615,0.66723
1813,0.34508,0.86983,0.43811,0.47615,0.66723
1814,0.37945,0.84019,0.43811,0.47615,0.66723
1815,0.41382,0.75329,0.43811,0.47615,0.66723
1816,0.44585,0.61506,0.43811,0.47615,0.66723
1817,0.47336,0.43491,0.43811,0.47615,0.66723
1818,0.49446,0.22513,0.43811,0.47615,0.66723
1819,0.50773,0.00000,0.43811,0.47615,0.66723
1820,0.51226,0.00000,0.43811,0.47615,0.66723
1821,0.50773,0.00000,0.43811,0.47615,0.66723
1822,0.49446,0.00000,0.43811,0.47615,0.66723
1823,0.47336,0.00000,0.43811,0.47615,0.66723
1824,0.44585,0.00000,0.43811,0.47615,0.66723
1825,0.42259,0.00000,0.43717,0.46962,0.64178
1826,0.38749,0.00000,0.43717,0.46962,0.64178
1827,0.35238,0.00000,0.43717,0.46962,0.64178
1828,0.31968,0.00000,0.43717,0.46962,0.64178
1829,0.29159,0.00000,0.43717,0.46962,0.64178
1830,0.27004,0.00000,0.43717,0.46962,0.64178
1831,0.25649,0.00000,0.43717,0.46962,0.64178
1832,0.25187,0.22076,0.43717,0.46962,0.64178
1833,0.25649,0.42647,0.43717,0.46962,0.64178
1834,0.27004,0.60312,0.43717,0.46962,0.64178
1835,0.29159,0.73867,0.43717,0.46962,0.64178
1836,0.31968,0.82388,0.43717,0.46962,0.64178
1837,0.35238,0.85295,0.43717,0.46962,0.64178
1838,0.38749,0.82388,0.43717,0.46962,0.64178
1839,0.42259,0.73867,0.43717,0.46962,0.64178
1840,0.45530,0.60312,0.43717,0.46962,0.64178
1841,0.48338,0.42647,0.43717,0.46962,0.64178
1842,0.50494,0.22076,0.43717,0.46962,0.64178
1843,0.51848,0.00000,0.43717,0.46962,0.64178
1844,0.52311,0.00000,0.43717,0.46962,0.64178
1845,0.51848,0.00000,0.43717,0.46962,0.64178
1846,0.50494,0.00000,0.43717,0.46962,0.64178
1847,0.48338,0.00000,0.43717,0.46962,0.64178
1848,0.45530,0.00000,0.43717,0.46962,0.64178
1849,0.43178,0.00000,0.43638,0.46400,0.61804
1850,0.39591,0.00000,0.43638,0.46400,0.61804
1851,0.36005,0.00000,0.43638,0.46400,0.61804
1852,0.32663,0.00000,0.43638,0.46400,0.61804
1853,0.29793,0.00000,0.43638,0.46400,0.61804
1854,0.27591,0.00000,0.43638,0.46400,0.61804
1855,0.26206,0.00000,0.43638,0.46400,0.61804
1856,0.25734,0.21618,0.43638,0.46400,0.61804
1857,0.26206,0.41763,0.43638,0.46400,0.61804
1858,0.27591,0.59061,0.43638,0.46400,0.61804
1859,0.29793,0.72335,0.43638,0.46400,0.61804
1860,0.32663,0.80679,0.43638,0.46400,0.61804
1861,0.36005,0.83525,0.43638,0.46400,0.61804
1862,0.39591,0.80679,0.43638,0.46400,0.61804
1863,0.43178,0.72335,0.43638,0.46400,0.61804
1864,0.46520,0.59061,0.43638,0.46400,0.61804
1865,0.49389,0.41763,0.43638,0.46400,0.61804
1866,0.51592,0.21618,0.43638,0.46400,0.61804
1867,0.52976,0.00000,0.43638,0.46400,0.61804
1868,0.53448,0.00000,0.43638,0.46400,0.61804
1869,0.52976,0.00000,0.43638,0.46400,0.61804
1870,0.51592,0.00000,0.43638,0.46400,0.61804
1871,0.49389,0.00000,0.43638,0.46400,0.61804
1872,0.46520,0.00000,0.43638,0.46400,0.61804
1873,0.44136,0.00000,0.43571,0.45918,0.59611
1874,0.40470,0.00000,0.43571,0.45918,0.59611
1875,0.36804,0.00000,0.43571,0.45918,0.59611
1876,0.33388,0.00000,0.43571,0.45918,0.59611
1877,0.30454,0.00000,0.43571,0.45918,0.59611
1878,0.28203,0.00000,0.43571,0.45918,0.59611
1879,0.26788,0.00000,0.43571,0.45918,0.59611
1880,0.26306,0.21140,0.43571,0.45918,0.59611
1881,0.26788,0.40840,0.43571,0.45918,0.59611
1882,0.28203,0.57756,0.43571,0.45918,0.59611
1883,0.30454,0.70736,0.43571,0.45918,0.59611
1884,0.33388,0.78896,0.43571,0.45918,0.59611
1885,0.36804,0.81679,0.43571,0.45918,0.59611
1886,0.40470,0.78896,0.43571,0.45918,0.59611
1887,0.44136,0.70736,0.43571,0.45918,0.59611
1888,0.47552,0.57756,0.43571,0.45918,0.59611
1889,0.50486,0.40840,0.43571,0.45918,0.59611
1890,0.52737,0.21140,0.43571,0.45918,0.59611
1891,0.54152,0.00000,0.43571,0.45918,0.59611
1892,0.54635,0.00000,0.43571,0.45918,0.59611
1893,0.54152,0.00000,0.43571,0.45918,0.59611
1894,0.52737,0.00000,0.43571,0.45918,0.59611
1895,0.50486,0.00000,0.43571,0.45918,0.59611
1896,0.47552,0.00000,0.43571,0.45918,0.59611
1897,0.45132,0.00000,0.43514,0.45507,0.57604
1898,0.41383,0.00000,0.43514,0.45507,0.57604
1899,0.37635,0.00000,0.43514,0.45507,0.57604
1900,0.34141,0.00000,0.43514,0.45507,0.57604
1901,0.31141,0.00000,0.43514,0.45507,0.57604
1902,0.28840,0.00000,0.43514,0.45507,0.57604
1903,0.27393,0.00000,0.43514,0.45507,0.57604
1904,0.26899,0.20644,0.43514,0.45507,0.57604
1905,0.27393,0.39881,0.43514,0.45507,0.57604
1906,0.28840,0.56400,0.43514,0.45507,0.57604
1907,0.31141,0.69076,0.43514,0.45507,0.57604
1908,0.34141,0.77044,0.43514,0.45507,0.57604
1909,0.37635,0.79762,0.43514,0.45507,0.57604
1910,0.41383,0.77044,0.43514,0.45507,0.57604
1911,0.45132,0.69076,0.43514,0.45507,0.57604
1912,0.48625,0.56400,0.43514,0.45507,0.57604
1913,0.51625,0.39881,0.43514,0.45507,0.57604
1914,0.53927,0.20644,0.43514,0.45507,0.57604
1915,0.55374,0.00000,0.43514,0.45507,0.57604
1916,0.55867,0.00000,0.43514,0.45507,0.57604
1917,0.55374,0.00000,0.43514,0.45507,0.57604
1918,0.53927,0.00000,0.43514,0.45507,0.57604
1919,0.51625,0.00000,0.43514,0.45507,0.57604
1920,0.48625,0.00000,0.43514,0.45507,0.57604
1921,0.46162,0.00000,0.43465,0.45156,0.55784
1922,0.42328,0.00000,0.43465,0.45156,0.55784
1923,0.38494,0.00000,0.43465,0.45156,0.55784
1924,0.34921,0.00000,0.43465,0.45156,0.55784
1925,0.31852,0.00000,0.43465,0.45156,0.55784
1926,0.29498,0.00000,0.43465,0.45156,0.55784
1927,0.28018,0.00000,0.43465,0.45156,0.55784
1928,0.27513,0.20130,0.43465,0.45156,0.55784
1929,0.28018,0.38889,0.43465,0.45156,0.55784
1930,0.29498,0.54997,0.43465,0.45156,0.55784
1931,0.31852,0.67358,0.43465,0.45156,0.55784
1932,0.34921,0.75128,0.43465,0.45156,0.55784
1933,0.38494,0.77778,0.43465,0.45156,0.55784
1934,0.42328,0.75128,0.43465,0.45156,0.55784
1935,0.46162,0.67358,0.43465,0.45156,0.55784
1936,0.49735,0.54997,0.43465,0.45156,0.55784
1937,0.52804,0.38889,0.43465,0.45156,0.55784
1938,0.55158,0.20130,0.43465,0.45156,0.55784
1939,0.56638,0.00000,0.43465,0.45156,0.55784
1940,0.57143,0.00000,0.43465,0.45156,0.55784
1941,0.56638,0.00000,0.43465,0.45156,0.55784
1942,0.55158,0.00000,0.43465,0.45156,0.55784
1943,0.52804,0.00000,0.43465,0.45156,0.55784
1944,0.49735,0.00000,0.43465,0.45156,0.55784
1945,0.47224,0.00000,0.43424,0.44857,0.54147
1946,0.43302,0.00000,0.43424,0.44857,0.54147
1947,0.39379,0.00000,0.43424,0.44857,0.54147
1948,0.35724,0.00000,0.43424,0.44857,0.54147
1949,0.32585,0.00000,0.43424,0.44857,0.54147
1950,0.30177,0.00000,0.43424,0.44857,0.54147
1951,0.28663,0.00000,0.43424,0.44857,0.54147
1952,0.28146,0.19601,0.43424,0.44857,0.54147
1953,0.28663,0.37866,0.43424,0.44857,0.54147
1954,0.30177,0.53551,0.43424,0.44857,0.54147
1955,0.32585,0.65587,0.43424,0.44857,0.54147
1956,0.35724,0.73152,0.43424,0.44857,0.54147
1957,0.39379,0.75733,0.43424,0.44857,0.54147
1958,0.43302,0.73152,0.43424,0.44857,0.54147
1959,0.47224,0.65587,0.43424,0.44857,0.54147
1960,0.50880,0.53551,0.43424,0.44857,0.54147
1961,0.54018,0.37866,0.43424,0.44857,0.54147
1962,0.56427,0.19601,0.43424,0.44857,0.54147
1963,0.57941,0.00000,0.43424,0.44857,0.54147
1964,0.58457,0.00000,0.43424,0.44857,0.54147
1965,0.57941,0.00000,0.43424,0.44857,0.54147
1966,0.56427,0.00000,0.43424,0.44857,0.54147
1967,0.54018,0.00000,0.43424,0.44857,0.54147
1968,0.50880,0.00000,0.43424,0.44857,0.54147
1969,0.48315,0.00000,0.43390,0.44603,0.52685
1970,0.44302,0.00000,0.43390,0.44603,0.52685
1971,0.40289,0.00000,0.43390,0.44603,0.52685
1972,0.36549,0.00000,0.43390,0.44603,0.52685
1973,0.33338,0.00000,0.43390,0.44603,0.52685
1974,0.30874,0.00000,0.43390,0.44603,0.52685
1975,0.29325,0.00000,0.43390,0.44603,0.52685
1976,0.28796,0.19058,0.43390,0.44603,0.52685
1977,0.29325,0.36816,0.43390,0.44603,0.52685
1978,0.30874,0.52066,0.43390,0.44603,0.52685
1979,0.33338,0.63768,0.43390,0.44603,0.52685
1980,0.36549,0.71124,0.43390,0.44603,0.52685
1981,0.40289,0.73633,0.43390,0.44603,0.52685
1982,0.44302,0.71124,0.43390,0.44603,0.52685
1983,0.48315,0.63768,0.43390,0.44603,0.52685
1984,0.52055,0.52066,0.43390,0.44603,0.52685
1985,0.55266,0.36816,0.43390,0.44603,0.52685
1986,0.57730,0.19058,0.43390,0.44603,0.52685
1987,0.59279,0.00000,0.43390,0.44603,0.52685
1988,0.59808,0.00000,0.43390,0.44603,0.52685
1989,0.59279,0.00000,0.43390,0.44603,0.52685
1990,0.57730,0.00000,0.43390,0.44603,0.52685
1991,0.55266,0.00000,0.43390,0.44603,0.52685
1992,0.52055,0.00000,0.43390,0.44603,0.52685
1993,0.49431,0.00000,0.43360,0.44388,0.51388
1994,0.45326,0.00000,0.43360,0.44388,0.51388
1995,0.41220,0.00000,0.43360,0.44388,0.51388
1996,0.37394,0.00000,0.43360,0.44388,0.51388
1997,0.34108,0.00000,0.43360,0.44388,0.51388
1998,0.31587,0.00000,0.43360,0.44388,0.51388
1999,0.30002,0.00000,0.43360,0.44388,0.51388
2000,0.29462,0.18501,0.43360,0.44388,0.51388
2001,0.30002,0.35742,0.43360,0.44388,0.51388
2002,0.31587,0.50546,0.43360,0.44388,0.51388
2003,0.34108,0.61906,0.43360,0.44388,0.51388
2004,0.37394,0.69047,0.43360,0.44388,0.51388
2005,0.41220,0.71483,0.43360,0.44388,0.51388
2006,0.45326,0.69047,0.43360,0.44388,0.51388
2007,0.49431,0.61906,0.43360,0.44388,0.51388
2008,0.53258,0.50546,0.43360,0.44388,0.51388
2009,0.56543,0.35742,0.43360,0.44388,0.51388
2010,0.59064,0.18501,0.43360,0.44388,0.51388
2011,0.60649,0.00000,0.43360,0.44388,0.51388
2012,0.61189,0.00000,0.43360,0.44388,0.51388
2013,0.60649,0.00000,0.43360,0.44388,0.51388
2014,0.59064,0.00000,0.43360,0.44388,0.51388
2015,0.56543,0.00000,0.43360,0.44388,0.51388
2016,0.53258,0.00000,0.43360,0.44388,0.51388
2017,0.50571,0.00000,0.43335,0.44206,0.50246
2018,0.46370,0.00000,0.43335,0.44206,0.50246
2019,0.42170,0.00000,0.43335,0.44206,0.50246
2020,0.38255,0.00000,0.43335,0.44206,0.50246
2021,0.34894,0.00000,0.43335,0.44206,0.50246
2022,0.32315,0.00000,0.43335,0.44206,0.50246
2023,0.30694,0.00000,0.43335,0.44206,0.50246
2024,0.30141,0.17933,0.43335,0.44206,0.50246
2025,0.30694,0.34645,0.43335,0.44206,0.50246
2026,0.32315,0.48995,0.43335,0.44206,0.50246
